location,start,choice,end,session,trial,animal,date,test,passed,mapping
LSubRet5--recording--plus maze--08122017_t8--S8--08122017_LSubRet5_+maze_t8_8.set,21.72,22.56,23.72,8,8,LSubRet5,8112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S8--08122017_LSubRet5_+maze_t8_8.set,59.34,59.94,60.94,8,8,LSubRet5,8112017,second,N,CL-SR_4-6-no-cells.py
LRS1--t_maze--22032018_t1--S1--22032018_LRS1_+maze_t1_1.set,12.64,15.86,18.56,1,1,LRetSub1,22032018,first,N,CL-RS.py
LRS1--t_maze--22032018_t1--S1--22032018_LRS1_+maze_t1_1.set,45.28,47.38,48.72,1,1,LRetSub1,22032018,second,N,CL-RS.py
LRS1--t_maze--22032018_t1--S2--22032018_LRS1_+maze_t1_2.set,14.56,15.52,17.02,1,2,LRetSub1,22032018,first,N,CL-RS.py
LRS1--t_maze--22032018_t1--S2--22032018_LRS1_+maze_t1_2.set,44.68,47.78,48.68,1,2,LRetSub1,22032018,second,N,CL-RS.py
LRS1--t_maze--22032018_t1--S3--22032018_LRS1_+maze_t1_3.set,11.2,13.32,14.9,1,3,LRetSub1,22032018,first,N,CL-RS.py
LRS1--t_maze--22032018_t1--S3--22032018_LRS1_+maze_t1_3.set,42.82,46.9,49.74,1,3,LRetSub1,22032018,second,N,CL-RS.py
LRS1--t_maze--22032018_t1--S4--22032018_LRS1_+maze_t1_4.set,9.48,22.76,24.44,1,4,LRetSub1,22032018,first,N,CL-RS.py
LRS1--t_maze--22032018_t1--S4--22032018_LRS1_+maze_t1_4.set,52.4,55.82,57.9,1,4,LRetSub1,22032018,second,N,CL-RS.py
LRS1--t_maze--22032018_t1--S5--22032018_LRS1_+maze_t1_5.set,8.4,14.5,15.94,1,5,LRetSub1,22032018,first,Y,CL-RS.py
LRS1--t_maze--22032018_t1--S5--22032018_LRS1_+maze_t1_5.set,41.48,42.4,44.14,1,5,LRetSub1,22032018,second,Y,CL-RS.py
LRS1--t_maze--22032018_t1--S6--22032018_LRS1_+maze_t1_6.set,14.52,16.64,18.94,1,6,LRetSub1,22032018,first,N,CL-RS.py
LRS1--t_maze--22032018_t1--S6--22032018_LRS1_+maze_t1_6.set,49.52,50.94,52.52,1,6,LRetSub1,22032018,second,N,CL-RS.py
LRS1--t_maze--22032018_t1--S7--22032018_LRS1_+maze_t1_7.set,12.64,14.62,18.92,1,7,LRetSub1,22032018,first,Y,CL-RS.py
LRS1--t_maze--22032018_t1--S7--22032018_LRS1_+maze_t1_7.set,45.12,46.56,47.76,1,7,LRetSub1,22032018,second,Y,CL-RS.py
LRS1--t_maze--22032018_t1--S8--22032018_LRS1_+maze_t1_8.set,9.16,10.72,12.04,1,8,LRetSub1,22032018,first,N,CL-RS.py
LRS1--t_maze--22032018_t1--S8--22032018_LRS1_+maze_t1_8.set,41.98,43.24,44.86,1,8,LRetSub1,22032018,second,N,CL-RS.py
LRS1--t_maze--23032018_t2--S1--23032018_LRS1_+maze_t2_1.set,9.12,11.74,13,2,1,LRetSub1,23032018,first,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S1--23032018_LRS1_+maze_t2_1.set,40.78,46.7,49.02,2,1,LRetSub1,23032018,second,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S2--23032018_LRS1_+maze_t2_2.set,10.32,12.72,16.12,2,2,LRetSub1,23032018,first,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S2--23032018_LRS1_+maze_t2_2.set,62.4,64.68,66.6,2,2,LRetSub1,23032018,second,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S3--23032018_LRS1_+maze_t2_3.set,12.72,14.52,15.88,2,3,LRetSub1,23032018,first,N,CL-RS.py
LRS1--t_maze--23032018_t2--S3--23032018_LRS1_+maze_t2_3.set,55.06,56.74,58.24,2,3,LRetSub1,23032018,second,N,CL-RS.py
LRS1--t_maze--23032018_t2--S4--23032018_LRS1_+maze_t2_4.set,16.64,27.4,28.84,2,4,LRetSub1,23032018,first,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S4--23032018_LRS1_+maze_t2_4.set,63.6,69,70.72,2,4,LRetSub1,23032018,second,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S5--23032018_LRS1_+maze_t2_5.set,8.52,11.82,14.2,2,5,LRetSub1,23032018,first,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S5--23032018_LRS1_+maze_t2_5.set,56.42,59.42,61.56,2,5,LRetSub1,23032018,second,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S6--23032018_LRS1_+maze_t2_6.set,10.38,11.94,14.26,2,6,LRetSub1,23032018,first,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S6--23032018_LRS1_+maze_t2_6.set,51.08,53.36,54.72,2,6,LRetSub1,23032018,second,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S7--23032018_LRS1_+maze_t2_7.set,9.94,11.7,13.72,2,7,LRetSub1,23032018,first,N,CL-RS.py
LRS1--t_maze--23032018_t2--S7--23032018_LRS1_+maze_t2_7.set,42.62,43.54,44.94,2,7,LRetSub1,23032018,second,N,CL-RS.py
LRS1--t_maze--23032018_t2--S8--23032018_LRS1_+maze_t2_8.set,6,8.76,10.68,2,8,LRetSub1,23032018,first,Y,CL-RS.py
LRS1--t_maze--23032018_t2--S8--23032018_LRS1_+maze_t2_8.set,51.3,53.28,54.98,2,8,LRetSub1,23032018,second,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S1--22032018_CSR1_+maze_t1_1.set,9.3,20.14,21.46,1,1,CRetSub1,22032018,first,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S1--22032018_CSR1_+maze_t1_1.set,58.76,64.66,67.12,1,1,CRetSub1,22032018,second,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S2--22032018_CSR1_+maze_t1_2.set,10.24,12.94,19.7,1,2,CRetSub1,22032018,first,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S2--22032018_CSR1_+maze_t1_2.set,47.64,48.86,50.88,1,2,CRetSub1,22032018,second,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S3--22032018_CSR1_+maze_t1_3.set,17.9,28.78,30.52,1,3,CRetSub1,22032018,first,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S3--22032018_CSR1_+maze_t1_3.set,57.84,59.12,60.8,1,3,CRetSub1,22032018,second,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S4--22032018_CSR1_+maze_t1_4.set,9.18,10.72,12.54,1,4,CRetSub1,22032018,first,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S4--22032018_CSR1_+maze_t1_4.set,41.56,42.5,44.7,1,4,CRetSub1,22032018,second,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S5--22032018_CSR1_+maze_t1_5.set,14.82,17.96,20.78,1,5,CRetSub1,22032018,first,N,CL-RS.py
CRS1--+ maze--22032018_t1--S5--22032018_CSR1_+maze_t1_5.set,49,54.9,56.42,1,5,CRetSub1,22032018,second,N,CL-RS.py
CRS1--+ maze--22032018_t1--S6--22032018_CSR1_+maze_t1_6.set,15.54,25.12,26.9,1,6,CRetSub1,22032018,first,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S6--22032018_CSR1_+maze_t1_6.set,57.68,61.22,62.6,1,6,CRetSub1,22032018,second,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S7--22032018_CSR1_+maze_t1_7.set,15.22,18.88,22.36,1,7,CRetSub1,22032018,first,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S7--22032018_CSR1_+maze_t1_7.set,50.54,59.14,61.04,1,7,CRetSub1,22032018,second,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S8--22032018_CSR1_+maze_t1_8.set,17.14,21.76,24.1,1,8,CRetSub1,22032018,first,Y,CL-RS.py
CRS1--+ maze--22032018_t1--S8--22032018_CSR1_+maze_t1_8.set,53.24,62.02,64.32,1,8,CRetSub1,22032018,second,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S1--22032018_CRS2_+maze_t1_1.set,11.76,22.24,24.3,1,1,CRetSub2,22032018,first,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S1--22032018_CRS2_+maze_t1_1.set,57.62,61.72,63.38,1,1,CRetSub2,22032018,second,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S2--22032018_CRS2_+maze_t1_2.set,17.02,26.56,30.26,1,2,CRetSub2,22032018,first,N,CL-RS.py
CRS2--+ maze--22032018_T1--S2--22032018_CRS2_+maze_t1_2.set,64.1,68.48,74.08,1,2,CRetSub2,22032018,second,N,CL-RS.py
CRS2--+ maze--22032018_T1--S3--22032018_CRS2_+maze_t1_3.set,19.34,39.48,42.92,1,3,CRetSub2,22032018,first,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S3--22032018_CRS2_+maze_t1_3.set,74.22,76.44,78.88,1,3,CRetSub2,22032018,second,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S4--22032018_CRS2_+maze_t1_4.set,15.14,17,18.82,1,4,CRetSub2,22032018,first,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S4--22032018_CRS2_+maze_t1_4.set,49.3,50.72,52.4,1,4,CRetSub2,22032018,second,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S5--22032018_CRS2_+maze_t1_5.set,8.38,14.3,15.74,1,5,CRetSub2,22032018,first,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S5--22032018_CRS2_+maze_t1_5.set,38.66,39.76,41.5,1,5,CRetSub2,22032018,second,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S6--22032018_CRS2_+maze_t1_6.set,9.84,11.52,14.56,1,6,CRetSub2,22032018,first,N,CL-RS.py
CRS2--+ maze--22032018_T1--S6--22032018_CRS2_+maze_t1_6.set,41.14,43.94,45.88,1,6,CRetSub2,22032018,second,N,CL-RS.py
CRS2--+ maze--22032018_T1--S7--22032018_CRS2_+maze_t1_7.set,15.24,20.66,22.52,1,7,CRetSub2,22032018,first,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S7--22032018_CRS2_+maze_t1_7.set,48.58,50.18,52.34,1,7,CRetSub2,22032018,second,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S8--22032018_CRS2_+maze_t1_8.set,18.74,23.32,25,1,8,CRetSub2,22032018,first,Y,CL-RS.py
CRS2--+ maze--22032018_T1--S8--22032018_CRS2_+maze_t1_8.set,52.5,53.52,55.76,1,8,CRetSub2,22032018,second,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S1--27032018_LRS1_+maze_t3_1.set,12.12,15.66,22.04,3,1,LRetSub1,27032018,first,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S1--27032018_LRS1_+maze_t3_1.set,66.32,67.7,69.08,3,1,LRetSub1,27032018,second,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S2--27032018_LRS1_+maze_t3_2.set,19.48,23.64,24.94,3,2,LRetSub1,27032018,first,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S2--27032018_LRS1_+maze_t3_2.set,66.1,68.02,71.32,3,2,LRetSub1,27032018,second,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S3--27032018_LRS1_+maze_t3_3.set,8.58,12.96,14.2,3,3,LRetSub1,27032018,first,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S3--27032018_LRS1_+maze_t3_3.set,62.68,64.9,66.5,3,3,LRetSub1,27032018,second,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S4--27032018_LRS1_+maze_t3_4.set,15.6,26.68,28.16,3,4,LRetSub1,27032018,first,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S4--27032018_LRS1_+maze_t3_4.set,86.4,87.28,88.56,3,4,LRetSub1,27032018,second,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S5--27032018_LRS1_+maze_t3_5.set,23.2,24.28,25.2,3,5,LRetSub1,27032018,first,N,CL-RS.py
LRS1--t_maze--27032018_t3--S5--27032018_LRS1_+maze_t3_5.set,83.92,85,86.28,3,5,LRetSub1,27032018,second,N,CL-RS.py
LRS1--t_maze--27032018_t3--S6--27032018_LRS1_+maze_t3_6.set,9.22,10.6,12.12,3,6,LRetSub1,27032018,first,N,CL-RS.py
LRS1--t_maze--27032018_t3--S6--27032018_LRS1_+maze_t3_6.set,55.16,57.56,58.86,3,6,LRetSub1,27032018,second,N,CL-RS.py
LRS1--t_maze--27032018_t3--S8--27032018_LRS1_+maze_t3_8.set,14.26,16.9,18.32,3,8,LRetSub1,27032018,first,Y,CL-RS.py
LRS1--t_maze--27032018_t3--S8--27032018_LRS1_+maze_t3_8.set,71.16,73,75.9,3,8,LRetSub1,27032018,second,Y,CL-RS.py
LRS1--t_maze--28032018_t4--S1--28032018_LRS1_+maze_t4_1.set,12.42,16.02,18.82,4,1,LRetSub1,28032018,first,N,CL-RS.py
LRS1--t_maze--28032018_t4--S1--28032018_LRS1_+maze_t4_1.set,57.44,58.8,59.84,4,1,LRetSub1,28032018,second,N,CL-RS.py
LRS1--t_maze--28032018_t4--S2--28032018_LRS1_+maze_t4_2.set,12.4,16.84,18.42,4,2,LRetSub1,28032018,first,N,CL-RS.py
LRS1--t_maze--28032018_t4--S2--28032018_LRS1_+maze_t4_2.set,54.4,55.12,56.3,4,2,LRetSub1,28032018,second,N,CL-RS.py
LRS1--t_maze--28032018_t4--S3--28032018_LRS1_+maze_t4_3.set,8.2,11.52,12.94,4,3,LRetSub1,28032018,first,Y,CL-RS.py
LRS1--t_maze--28032018_t4--S3--28032018_LRS1_+maze_t4_3.set,50.72,53.14,54.56,4,3,LRetSub1,28032018,second,Y,CL-RS.py
LRS1--t_maze--28032018_t4--S4--28032018_LRS1_+maze_t4_4.set,9.22,22.76,25.04,4,4,LRetSub1,28032018,first,Y,CL-RS.py
LRS1--t_maze--28032018_t4--S4--28032018_LRS1_+maze_t4_4.set,64.62,65.48,66.84,4,4,LRetSub1,28032018,second,Y,CL-RS.py
LRS1--t_maze--28032018_t4--S5--28032018_LRS1_+maze_t4_5.set,15.12,16.06,17.18,4,5,LRetSub1,28032018,first,N,CL-RS.py
LRS1--t_maze--28032018_t4--S5--28032018_LRS1_+maze_t4_5.set,66,66.92,67.8,4,5,LRetSub1,28032018,second,N,CL-RS.py
LRS1--t_maze--28032018_t4--S6--28032018_LRS1_+maze_t4_6.set,12.6,14.64,15.98,4,6,LRetSub1,28032018,first,Y,CL-RS.py
LRS1--t_maze--28032018_t4--S6--28032018_LRS1_+maze_t4_6.set,52.52,55.28,56.42,4,6,LRetSub1,28032018,second,Y,CL-RS.py
LRS1--t_maze--28032018_t4--S7--28032018_LRS1_+maze_t4_7.set,13.06,14.1,15.16,4,7,LRetSub1,28032018,first,Y,CL-RS.py
LRS1--t_maze--28032018_t4--S7--28032018_LRS1_+maze_t4_7.set,51.88,52.7,53.7,4,7,LRetSub1,28032018,second,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S1--29032018_LRS1_+maze_t5_1.set,11.4,13.02,14.58,5,1,LRetSub1,29032018,first,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S1--29032018_LRS1_+maze_t5_1.set,42.82,43.58,45.26,5,1,LRetSub1,29032018,second,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S2--29032018_LRS1_+maze_t5_2.set,11.82,14.86,15.64,5,2,LRetSub1,29032018,first,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S2--29032018_LRS1_+maze_t5_2.set,57.82,58.58,59.74,5,2,LRetSub1,29032018,second,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S3--29032018_LRS1_+maze_t5_3.set,10.68,12.12,13.2,5,3,LRetSub1,29032018,first,N,CL-RS.py
LRS1--t_maze--29032018_t5--S3--29032018_LRS1_+maze_t5_3.set,57.28,64.5,69.02,5,3,LRetSub1,29032018,second,N,CL-RS.py
LRS1--t_maze--29032018_t5--S4--29032018_LRS1_+maze_t5_4.set,11.56,12.48,13.42,5,4,LRetSub1,29032018,first,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S4--29032018_LRS1_+maze_t5_4.set,57.12,57.84,59.34,5,4,LRetSub1,29032018,second,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S5--29032018_LRS1_+maze_t5_5.set,12.54,14.22,15.32,5,5,LRetSub1,29032018,first,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S5--29032018_LRS1_+maze_t5_5.set,61.04,61.98,63.18,5,5,LRetSub1,29032018,second,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S6--29032018_LRS1_+maze_t5_6.set,11.14,15.88,17.02,5,6,LRetSub1,29032018,first,N,CL-RS.py
LRS1--t_maze--29032018_t5--S6--29032018_LRS1_+maze_t5_6.set,58.92,59.76,61.76,5,6,LRetSub1,29032018,second,N,CL-RS.py
LRS1--t_maze--29032018_t5--S7--29032018_LRS1_+maze_t5_7.set,10.48,17.5,18.6,5,7,LRetSub1,29032018,first,Y,CL-RS.py
LRS1--t_maze--29032018_t5--S7--29032018_LRS1_+maze_t5_7.set,57.1,57.82,58.84,5,7,LRetSub1,29032018,second,Y,CL-RS.py
LRS1--t_maze--04042018_t6--S1--04042018_LRS1_+maze_t6_1.set,13.54,14.52,15.48,6,1,LRetSub1,4042018,first,Y,CL-RS.py
LRS1--t_maze--04042018_t6--S1--04042018_LRS1_+maze_t6_1.set,51.32,52.36,54.08,6,1,LRetSub1,4042018,second,Y,CL-RS.py
LRS1--t_maze--04042018_t6--S2--04042018_LRS1_+maze_t6_2.set,12.58,13.62,14.46,6,2,LRetSub1,4042018,first,N,CL-RS.py
LRS1--t_maze--04042018_t6--S2--04042018_LRS1_+maze_t6_2.set,61.46,62.28,63.5,6,2,LRetSub1,4042018,second,N,CL-RS.py
LRS1--t_maze--04042018_t6--S3--04042018_LRS1_+maze_t6_3.set,15.46,16.36,17.26,6,3,LRetSub1,4042018,first,N,CL-RS.py
LRS1--t_maze--04042018_t6--S3--04042018_LRS1_+maze_t6_3.set,83.78,84.44,85.28,6,3,LRetSub1,4042018,second,N,CL-RS.py
LRS1--t_maze--04042018_t6--S4--04042018_LRS1_+maze_t6_4.set,24.88,25.98,27.88,6,4,LRetSub1,4042018,first,N,CL-RS.py
LRS1--t_maze--04042018_t6--S4--04042018_LRS1_+maze_t6_4.set,72.7,73.7,75.32,6,4,LRetSub1,4042018,second,N,CL-RS.py
LRS1--t_maze--04042018_t6--S5--04042018_LRS1_+maze_t6_5.set,14.06,15.38,16.3,6,5,LRetSub1,4042018,first,Y,CL-RS.py
LRS1--t_maze--04042018_t6--S5--04042018_LRS1_+maze_t6_5.set,60.66,61.2,62.58,6,5,LRetSub1,4042018,second,Y,CL-RS.py
LRS1--t_maze--04042018_t6--S6--04042018_LRS1_+maze_t6_6.set,13.98,16.12,18.88,6,6,LRetSub1,4042018,first,N,CL-RS.py
LRS1--t_maze--04042018_t6--S6--04042018_LRS1_+maze_t6_6.set,69.9,70.58,72.6,6,6,LRetSub1,4042018,second,N,CL-RS.py
LRS1--t_maze--04042018_t6--S7--04042018_LRS1_+maze_t6_7.set,26.08,27.52,28.6,6,7,LRetSub1,4042018,first,Y,CL-RS.py
LRS1--t_maze--04042018_t6--S7--04042018_LRS1_+maze_t6_7.set,68.92,70.18,71.44,6,7,LRetSub1,4042018,second,Y,CL-RS.py
LRS1--t_maze--04042018_t6--S8--04042018_LRS1_+maze_t6_8.set,26.14,27.14,28.18,6,8,LRetSub1,4042018,first,Y,CL-RS.py
LRS1--t_maze--04042018_t6--S8--04042018_LRS1_+maze_t6_8.set,56.54,57.48,58.58,6,8,LRetSub1,4042018,second,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S1--09042018_LRS1_+maze_t7_1.set,10,11.34,14.1,7,1,LRetSub1,9042018,first,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S1--09042018_LRS1_+maze_t7_1.set,47.9,51.52,52.84,7,1,LRetSub1,9042018,second,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S2--09042018_LRS1_+maze_t7_2.set,10.84,11.64,12.9,7,2,LRetSub1,9042018,first,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S2--09042018_LRS1_+maze_t7_2.set,67.74,68.64,70.14,7,2,LRetSub1,9042018,second,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S3--09042018_LRS1_+maze_t7_3.set,15.94,16.84,17.7,7,3,LRetSub1,9042018,first,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S3--09042018_LRS1_+maze_t7_3.set,71.32,71.96,72.76,7,3,LRetSub1,9042018,second,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S4--09042018_LRS1_+maze_t7_4.set,19.7,20.74,22,7,4,LRetSub1,9042018,first,N,CL-RS.py
LRS1--t_maze--09042018_t7--S4--09042018_LRS1_+maze_t7_4.set,69.84,70.72,71.64,7,4,LRetSub1,9042018,second,N,CL-RS.py
LRS1--t_maze--09042018_t7--S5--09042018_LRS1_+maze_t7_5.set,16.44,17.38,18.66,7,5,LRetSub1,9042018,first,N,CL-RS.py
LRS1--t_maze--09042018_t7--S5--09042018_LRS1_+maze_t7_5.set,78.82,79.32,80.28,7,5,LRetSub1,9042018,second,N,CL-RS.py
LRS1--t_maze--09042018_t7--S6--09042018_LRS1_+maze_t7_6.set,14.52,15.26,16.28,7,6,LRetSub1,9042018,first,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S6--09042018_LRS1_+maze_t7_6.set,61.76,62.34,63.06,7,6,LRetSub1,9042018,second,Y,CL-RS.py
LRS1--t_maze--09042018_t7--S7--09042018_LRS1_+maze_t7_7.set,9.88,10.72,11.68,7,7,LRetSub1,9042018,first,N,CL-RS.py
LRS1--t_maze--09042018_t7--S7--09042018_LRS1_+maze_t7_7.set,54.84,55.7,57.2,7,7,LRetSub1,9042018,second,N,CL-RS.py
LRS1--t_maze--10042018_t8--S1--10042018_LRS1_+maze_t8_1.set,12.94,14.26,16.54,8,1,LRetSub1,10042018,first,Y,CL-RS.py
LRS1--t_maze--10042018_t8--S1--10042018_LRS1_+maze_t8_1.set,56.06,57.08,58.78,8,1,LRetSub1,10042018,second,Y,CL-RS.py
LRS1--t_maze--10042018_t8--S2--10042018_LRS1_+maze_t8_2.set,11.16,12.12,13.08,8,2,LRetSub1,10042018,first,Y,CL-RS.py
LRS1--t_maze--10042018_t8--S2--10042018_LRS1_+maze_t8_2.set,53.64,54.3,55.38,8,2,LRetSub1,10042018,second,Y,CL-RS.py
LRS1--t_maze--10042018_t8--S3--10042018_LRS1_+maze_t8_3.set,18.14,18.86,20.2,8,3,LRetSub1,10042018,first,N,CL-RS.py
LRS1--t_maze--10042018_t8--S3--10042018_LRS1_+maze_t8_3.set,66.12,67.14,68.08,8,3,LRetSub1,10042018,second,N,CL-RS.py
LRS1--t_maze--10042018_t8--S4--10042018_LRS1_+maze_t8_4.set,11.88,15.12,16,8,4,LRetSub1,10042018,first,N,CL-RS.py
LRS1--t_maze--10042018_t8--S4--10042018_LRS1_+maze_t8_4.set,59.12,59.82,61.52,8,4,LRetSub1,10042018,second,N,CL-RS.py
LRS1--t_maze--10042018_t8--S5--10042018_LRS1_+maze_t8_5.set,12.58,15.4,16.58,8,5,LRetSub1,10042018,first,N,CL-RS.py
LRS1--t_maze--10042018_t8--S5--10042018_LRS1_+maze_t8_5.set,56.88,58.4,59.24,8,5,LRetSub1,10042018,second,N,CL-RS.py
LRS1--t_maze--10042018_t8--S6--10042018_LRS1_+maze_t8_6.set,12.72,13.82,14.8,8,6,LRetSub1,10042018,first,Y,CL-RS.py
LRS1--t_maze--10042018_t8--S6--10042018_LRS1_+maze_t8_6.set,56.58,57.18,58.08,8,6,LRetSub1,10042018,second,Y,CL-RS.py
LRS1--t_maze--10042018_t8--S7--10042018_LRS1_+maze_t8_7.set,14.88,15.84,17.7,8,7,LRetSub1,10042018,first,Y,CL-RS.py
LRS1--t_maze--10042018_t8--S7--10042018_LRS1_+maze_t8_7.set,63.16,63.92,64.76,8,7,LRetSub1,10042018,second,Y,CL-RS.py
LRS1--t_maze--10042018_t8--S8--10042018_LRS1_+maze_t8_8.set,12.12,13.5,14.52,8,8,LRetSub1,10042018,first,N,CL-RS.py
LRS1--t_maze--10042018_t8--S8--10042018_LRS1_+maze_t8_8.set,60.9,61.62,62.58,8,8,LRetSub1,10042018,second,N,CL-RS.py
CRS1--+ maze--23032018_t2--S1--23032018_CSR1_+maze_t2_1.set,10.48,12.08,16.1,2,1,CRetSub1,23032018,first,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S1--23032018_CSR1_+maze_t2_1.set,49.08,50.64,51.78,2,1,CRetSub1,23032018,second,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S2--23032018_CSR1_+maze_t2_2.set,13.24,14.56,16.72,2,2,CRetSub1,23032018,first,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S2--23032018_CSR1_+maze_t2_2.set,48.1,49.72,51.1,2,2,CRetSub1,23032018,second,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S3--23032018_CSR1_+maze_t2_3.set,22.16,32.92,38.1,2,3,CRetSub1,23032018,first,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S3--23032018_CSR1_+maze_t2_3.set,69.54,70.98,72.38,2,3,CRetSub1,23032018,second,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S4--23032018_CSR1_+maze_t2_4.set,12.72,13.8,15.28,2,4,CRetSub1,23032018,first,N,CL-RS.py
CRS1--+ maze--23032018_t2--S4--23032018_CSR1_+maze_t2_4.set,76.68,78.2,80,2,4,CRetSub1,23032018,second,N,CL-RS.py
CRS1--+ maze--23032018_t2--S5--23032018_CSR1_+maze_t2_5.set,15.82,17.62,18.98,2,5,CRetSub1,23032018,first,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S5--23032018_CSR1_+maze_t2_5.set,54.6,55.52,56.6,2,5,CRetSub1,23032018,second,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S6--23032018_CSR1_+maze_t2_6.set,12.3,25.46,28.22,2,6,CRetSub1,23032018,first,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S6--23032018_CSR1_+maze_t2_6.set,60.92,61.88,63.14,2,6,CRetSub1,23032018,second,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S7--23032018_CSR1_+maze_t2_7.set,11.56,38.26,43.14,2,7,CRetSub1,23032018,first,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S7--23032018_CSR1_+maze_t2_7.set,74.88,76.92,77.96,2,7,CRetSub1,23032018,second,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S8--23032018_CSR1_+maze_t2_8.set,19.74,42.62,46.16,2,8,CRetSub1,23032018,first,Y,CL-RS.py
CRS1--+ maze--23032018_t2--S8--23032018_CSR1_+maze_t2_8.set,80.84,84.48,85.7,2,8,CRetSub1,23032018,second,Y,CL-RS.py
CRS1--+ maze--27032018_t3--S1--27032018_CSR1_+maze_t3_1.set,10.6,12.32,16.94,3,1,CRetSub1,27032018,first,Y,CL-RS.py
CRS1--+ maze--27032018_t3--S1--27032018_CSR1_+maze_t3_1.set,48.86,51.8,53.3,3,1,CRetSub1,27032018,second,Y,CL-RS.py
CRS1--+ maze--27032018_t3--S2--27032018_CSR1_+maze_t3_2.set,11.76,14.8,17.6,3,2,CRetSub1,27032018,first,Y,CL-RS.py
CRS1--+ maze--27032018_t3--S2--27032018_CSR1_+maze_t3_2.set,53.4,54.26,55.44,3,2,CRetSub1,27032018,second,Y,CL-RS.py
CRS1--+ maze--27032018_t3--S3--27032018_CSR1_+maze_t3_3.set,19.54,25.84,27.4,3,3,CRetSub1,27032018,first,Y,CL-RS.py
